last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
4350000.0,48.0,2,2.6,16.0,27.0,8,0.0,0.0,0.0,7.5,1.0,32181.0,11312.0
16913068.0,120.4,4,2.7,11.0,70.48,10,0.0,0.0,0.0,17.59,0.0,30742.0,4281.0
5700000.0,74.5,4,2.5,9.0,49.0,1,0.0,0.0,0.0,6.5,0.0,51091.0,16419.0
3700000.0,41.7,3,2.5,5.0,29.8,3,0.0,0.0,0.0,5.3,0.0,15724.0,14520.0
9000000.0,87.3,4,2.7,10.0,50.7,4,0.0,0.0,0.0,15.6,0.0,17625.0,15500.0
6700000.0,64.9,3,2.5,9.0,43.6,6,0.0,0.0,0.0,7.2,1.0,17623.0,12727.0
5200000.0,41.6,2,2.65,8.0,26.6,7,0.0,0.0,0.0,6.0,0.0,20053.0,4155.0
49500000.0,119.0,3,3.3,8.0,47.0,2,0.0,0.0,0.0,50.0,0.0,24764.0,5332.0
12500000.0,82.5,2,3.3,6.0,44.0,1,0.0,0.0,0.0,10.4,0.0,22033.0,3465.0
3800000.0,45.9,2,2.5,5.0,30.8,1,0.0,0.0,0.0,6.5,0.0,41748.0,14252.0
18000000.0,98.2,3,3.0,5.0,63.3,4,0.0,0.0,0.0,12.0,0.0,24746.0,5314.0
5000000.0,55.0,1,2.8,26.0,15.0,21,0.0,0.0,0.0,17.5,1.0,45469.0,18194.0
4650000.0,46.0,2,3.0,9.0,28.0,2,0.0,0.0,0.0,7.0,2.0,49928.0,15648.0
11000000.0,68.5,2,3.06,13.0,33.4,5,0.0,0.0,0.0,12.6,0.0,17787.0,16825.0
4700000.0,44.0,2,2.5,9.0,27.4,8,0.0,0.0,0.0,6.8,0.0,29227.0,13138.0
3800000.0,36.0,1,2.7,16.0,18.7,16,0.0,0.0,0.0,8.6,2.0,15483.0,13498.0
10398000.0,56.7,1,3.6,3.0,33.7,1,0.0,0.0,0.0,11.4,0.0,24796.0,3402.0
5950000.0,45.0,1,2.75,13.0,16.4,7,0.0,0.0,0.0,11.1,1.0,29110.0,7943.0
4650000.0,38.3,1,2.65,12.0,19.9,7,0.0,0.0,0.0,10.1,0.0,28199.0,11791.0
26107410.0,178.5,4,3.1,16.0,94.89,9,0.0,0.0,0.0,19.35,0.0,37407.0,8434.0
6990000.0,67.0,2,2.75,18.0,33.9,8,0.0,0.0,0.0,13.0,2.0,15877.0,14673.0
4800000.0,44.5,2,2.5,5.0,27.4,1,0.0,0.0,0.0,7.1,0.0,46295.0,19019.0
3900000.0,47.0,2,2.6,9.0,30.0,3,0.0,0.0,0.0,7.2,2.0,29765.0,10980.0
12000000.0,114.2,3,2.75,23.0,65.4,17,0.0,0.0,0.0,17.0,1.0,17393.0,12525.0
3750000.0,35.1,1,2.75,23.0,15.9,1,0.0,0.0,0.0,9.8,0.0,22314.0,17642.0
5700000.0,65.5,2,3.4,6.0,29.2,2,0.0,0.0,0.0,22.3,0.0,21034.0,5484.0
2700000.0,32.0,1,2.5,5.0,17.3,4,0.0,0.0,0.0,5.5,1.0,20864.0,16595.0
10500000.0,124.1,5,3.2,4.0,79.4,3,0.0,0.0,0.0,20.0,0.0,26825.0,5527.0
3000000.0,40.0,1,2.75,3.0,21.0,2,0.0,0.0,0.0,6.2,0.0,32676.0,13141.0
7400000.0,52.5,2,3.02,5.0,32.2,2,0.0,0.0,0.0,8.0,0.0,27436.0,6283.0
13000000.0,134.7,4,2.8,5.0,71.3,4,0.0,0.0,0.0,17.6,0.0,21643.0,1200.0
7900000.0,65.8,3,2.5,12.0,35.0,4,0.0,0.0,0.0,11.0,0.0,35646.0,11163.0
7950000.0,42.0,1,3.0,23.0,18.0,11,0.0,0.0,0.0,11.0,2.0,26402.0,5249.0
3850000.0,44.0,2,2.5,9.0,27.0,6,0.0,0.0,0.0,6.5,2.0,16057.0,16103.0
5350000.0,45.6,1,2.78,25.0,17.4,2,0.0,0.0,0.0,14.5,2.0,51412.0,15388.0
9800000.0,105.3,4,3.0,4.0,69.0,1,0.0,0.0,0.0,8.0,0.0,38711.0,7971.0
3650000.0,33.3,1,2.5,12.0,17.5,8,0.0,0.0,0.0,8.0,1.0,52056.0,16941.0
4500000.0,38.8,1,2.75,19.0,15.2,19,0.0,0.0,0.0,8.7,0.0,37781.0,14657.0
3500000.0,28.71,1,2.52,7.0,15.33,2,0.0,0.0,0.0,6.2,0.0,27231.0,9118.0
3400000.0,31.0,1,2.65,5.0,17.6,3,0.0,0.0,0.0,6.3,0.0,41646.0,14150.0
4300000.0,43.0,1,2.5,25.0,18.0,2,0.0,0.0,0.0,11.0,0.0,7026.0,13242.0
3190000.0,34.0,1,2.56,14.0,17.5,4,0.0,0.0,0.0,7.3,2.0,34016.0,11581.0
3800000.0,31.0,1,2.5,5.0,16.0,5,0.0,0.0,0.0,6.0,0.0,16774.0,8305.0
5633000.0,36.7,1,2.8,14.0,19.6,12,0.0,0.0,0.0,10.0,2.0,43427.0,15930.0
18000000.0,97.4,3,4.0,8.0,54.4,6,0.0,0.0,0.0,13.6,0.0,39393.0,11096.0
5950000.0,47.2,1,2.7,9.0,21.0,6,0.0,0.0,0.0,10.3,1.0,42482.0,14185.0
3950000.0,46.0,2,2.5,9.0,27.0,6,0.0,0.0,0.0,6.3,0.0,46501.0,16386.0
5850000.0,73.7,4,2.56,9.0,54.5,8,0.0,0.0,0.0,6.7,2.0,25384.0,14261.0
7350000.0,75.0,3,2.63,14.0,46.0,3,0.0,0.0,0.0,11.0,0.0,35535.0,15837.0
5300000.0,47.0,1,2.7,5.0,18.0,2,0.0,0.0,0.0,14.0,2.0,33358.0,13171.0
5090000.0,50.2,2,2.57,9.0,30.5,5,0.0,0.0,0.0,9.5,0.0,15511.0,14051.0
5300000.0,47.2,1,2.7,9.0,18.9,7,0.0,0.0,0.0,13.2,1.0,48152.0,16785.0
7580000.0,53.72,2,2.8,24.0,29.21,2,0.0,0.0,0.0,10.52,0.0,9354.0,13149.0
7800000.0,60.0,2,2.9,2.0,39.0,1,0.0,0.0,0.0,7.0,0.0,37059.0,8745.0
25300000.0,153.0,4,3.05,17.0,86.1,9,0.0,0.0,0.0,19.4,0.0,37434.0,8460.0
4350000.0,41.0,1,3.4,4.0,22.0,2,0.0,0.0,0.0,9.4,0.0,20637.0,12887.0
7900000.0,83.0,3,2.8,17.0,54.8,11,0.0,0.0,0.0,11.9,0.0,35451.0,15753.0
5600000.0,70.0,3,2.7,9.0,43.1,4,0.0,0.0,0.0,8.3,2.0,19546.0,21258.0
7600000.0,65.0,2,2.75,16.0,36.0,2,0.0,0.0,0.0,13.5,0.0,42351.0,14855.0
4700000.0,72.0,3,2.8,13.0,30.5,4,0.0,0.0,0.0,10.0,1.0,51678.0,14945.0
5000000.0,54.0,2,2.5,12.0,30.0,8,0.0,0.0,0.0,9.0,0.0,49065.0,16735.0
4250000.0,48.6,2,2.55,9.0,28.1,2,0.0,0.0,0.0,6.0,0.0,49574.0,16655.0
4699000.0,34.0,1,2.75,19.0,17.1,7,0.0,0.0,0.0,9.01,2.0,18625.0,17628.0
5950000.0,64.9,3,2.5,9.0,45.3,8,0.0,0.0,0.0,6.3,0.0,30108.0,7480.0
5400000.0,60.0,3,2.5,9.0,39.0,7,0.0,0.0,0.0,6.3,0.0,50421.0,14775.0
5950000.0,63.1,2,2.5,14.0,26.3,4,0.0,0.0,0.0,13.1,0.0,37715.0,12612.0
3250000.0,45.75,2,2.57,5.0,28.1,3,0.0,0.0,0.0,6.8,0.0,22229.0,14958.0
11000000.0,65.9,2,3.0,16.0,19.7,13,0.0,0.0,0.0,37.7,0.0,37434.0,8460.0
58000000.0,256.0,6,4.0,5.0,167.0,3,0.0,0.0,0.0,28.8,0.0,25801.0,4504.0
4300000.0,37.5,1,2.5,10.0,20.0,3,0.0,0.0,0.0,7.1,2.0,13520.0,12316.0
5450000.0,60.0,3,2.5,9.0,41.9,6,0.0,0.0,0.0,6.0,0.0,47059.0,15204.0
9800000.0,100.8,2,2.95,4.0,34.6,1,0.0,0.0,0.0,28.4,0.0,19685.0,3304.0
7125000.0,43.3,2,2.64,5.0,27.0,4,0.0,0.0,0.0,6.0,0.0,35641.0,9922.0
5400000.0,56.0,2,3.0,5.0,32.4,1,0.0,0.0,0.0,8.2,0.0,20137.0,14939.0
3200000.0,30.0,1,2.5,9.0,15.0,9,0.0,0.0,0.0,8.5,0.0,42219.0,14723.0
5600000.0,59.1,3,2.53,9.0,37.7,3,0.0,0.0,0.0,7.2,2.0,49928.0,15648.0
3900000.0,31.9,1,2.5,9.0,17.8,8,0.0,0.0,0.0,6.2,0.0,11558.0,12310.0
4800000.0,42.6,1,2.8,25.0,22.1,7,0.0,0.0,0.0,12.0,0.0,33881.0,13749.0
5602774.0,81.9,3,2.75,23.0,45.6,13,0.0,0.0,0.0,15.5,0.0,22077.0,17405.0
2650000.0,31.5,1,2.5,5.0,17.5,4,0.0,0.0,0.0,5.5,1.0,21417.0,15740.0
5250000.0,59.0,3,3.4,4.0,36.0,2,0.0,0.0,0.0,8.4,0.0,28030.0,6877.0
4950000.0,51.0,2,2.55,9.0,31.0,5,0.0,0.0,0.0,6.5,1.0,41909.0,14412.0
14350000.0,97.35,2,3.0,16.0,34.3,11,0.0,0.0,0.0,38.86,0.0,52388.0,14849.0
24900000.0,129.0,3,3.0,9.0,75.0,5,0.0,0.0,0.0,15.0,2.0,32121.0,5080.0
3450000.0,42.2,3,2.5,5.0,29.7,2,0.0,0.0,0.0,7.0,0.0,18136.0,18044.0
5750000.0,66.1,3,2.67,16.0,42.2,7,0.0,0.0,0.0,10.7,2.0,33691.0,13023.0
23321944.0,165.2,3,3.0,19.0,59.8,19,0.0,0.0,0.0,13.4,0.0,18995.0,4579.0
3400000.0,31.8,1,2.55,5.0,17.2,1,0.0,0.0,0.0,6.0,0.0,30335.0,5982.0
3950000.0,37.31,1,2.5,5.0,22.7,2,0.0,0.0,0.0,7.41,2.0,15049.0,13589.0
4200000.0,38.1,1,2.7,12.0,19.7,2,0.0,0.0,0.0,10.1,0.0,50706.0,16034.0
4700000.0,35.0,1,2.7,16.0,11.0,10,0.0,0.0,0.0,16.0,0.0,10031.0,13330.0
5990000.0,74.5,4,2.52,9.0,55.1,6,0.0,0.0,0.0,6.9,0.0,16735.0,10948.0
10600000.0,105.3,3,2.65,18.0,60.0,17,0.0,0.0,0.0,17.5,1.0,15493.0,14289.0
5500000.0,59.6,3,2.55,9.0,42.9,3,0.0,0.0,0.0,6.2,1.0,12045.0,11450.0
4850000.0,40.1,1,2.7,16.0,17.1,8,0.0,0.0,0.0,11.0,0.0,20956.0,22668.0
5650000.0,43.0,1,2.77,24.0,19.0,13,0.0,0.0,0.0,11.0,2.0,37625.0,14153.0
5000000.0,41.0,1,2.7,17.0,17.0,8,0.0,0.0,0.0,10.0,0.0,36772.0,11925.0
11615928.0,88.8,3,3.1,16.0,52.21,6,0.0,0.0,0.0,11.78,0.0,37407.0,8434.0
10150000.0,74.0,2,2.5,8.0,40.5,3,0.0,0.0,0.0,12.6,4.0,17787.0,16825.0
5800000.0,53.9,2,3.0,5.0,33.3,4,0.0,0.0,0.0,8.4,0.0,13831.0,8969.0
4950000.0,54.6,2,3.4,5.0,27.0,1,0.0,0.0,0.0,9.2,0.0,19497.0,4252.0
20900000.0,137.0,4,3.0,5.0,97.0,4,0.0,0.0,0.0,10.0,0.0,24264.0,4832.0
5250000.0,71.0,3,2.65,12.0,43.0,5,0.0,0.0,0.0,11.0,1.0,33458.0,12386.0
6390000.0,58.7,1,3.12,4.0,31.5,3,1.0,0.0,0.0,11.7,2.0,44870.0,21689.0
6900000.0,43.0,1,2.6,24.0,13.0,23,0.0,0.0,0.0,17.0,2.0,35847.0,15853.0
4950000.0,50.0,2,2.65,16.0,26.5,11,0.0,0.0,0.0,11.0,0.0,31962.0,12471.0
3900000.0,50.0,4,2.55,5.0,39.0,4,0.0,0.0,0.0,6.5,0.0,12458.0,13104.0
7000000.0,65.0,2,2.6,5.0,30.0,4,0.0,0.0,0.0,8.0,1.0,7893.0,18069.0
135000000.0,166.0,3,3.3,7.0,52.0,1,0.0,0.0,0.0,64.0,0.0,32863.0,5955.0
12500000.0,80.8,3,3.0,6.0,55.0,4,0.0,0.0,0.0,7.7,0.0,16085.0,7616.0
6800000.0,54.2,1,2.8,23.0,21.0,4,0.0,0.0,0.0,14.2,0.0,12747.0,12998.0
5590000.0,42.0,1,2.9,24.0,16.4,16,0.0,0.0,0.0,10.0,2.0,11555.0,12099.0
7600000.0,76.0,3,2.86,5.0,48.6,1,0.0,0.0,0.0,7.4,0.0,22435.0,3084.0
22990000.0,193.2,4,2.5,6.0,83.8,5,0.0,0.0,0.0,17.6,1.0,22383.0,5196.0
4090000.0,44.1,1,3.0,7.0,25.0,3,0.0,0.0,0.0,10.1,0.0,18672.0,14985.0
5800000.0,72.0,3,2.6,9.0,46.0,3,0.0,0.0,0.0,8.0,1.0,24198.0,11210.0
5700000.0,59.1,3,2.66,5.0,39.2,2,0.0,0.0,0.0,7.0,0.0,25680.0,4255.0
24900000.0,281.1,6,3.3,5.0,193.5,3,0.0,0.0,0.0,26.6,0.0,21480.0,2453.0
9990000.0,91.0,3,2.7,13.0,57.3,12,0.0,0.0,0.0,9.8,1.0,15395.0,13936.0
4500000.0,45.0,2,2.55,5.0,31.0,2,0.0,0.0,0.0,6.0,1.0,28638.0,12661.0
6800000.0,49.0,2,2.49,8.0,32.8,2,0.0,0.0,0.0,6.5,0.0,26911.0,5614.0
3575000.0,43.0,2,2.55,4.0,28.0,3,0.0,0.0,0.0,5.0,1.0,41313.0,15437.0
5301000.0,40.0,1,2.7,18.0,15.0,10,0.0,0.0,0.0,10.0,0.0,32781.0,8684.0
5750000.0,51.2,1,2.84,17.0,20.0,15,0.0,0.0,0.0,12.0,2.0,33557.0,14656.0
17600000.0,112.0,4,4.5,4.0,83.0,2,0.0,0.0,0.0,10.0,0.0,22794.0,1645.0
16080000.0,147.0,4,2.5,7.0,69.28,5,0.0,0.0,0.0,33.0,0.0,28768.0,7615.0
3950000.0,31.0,1,2.5,5.0,17.0,1,0.0,0.0,0.0,6.2,0.0,44098.0,10880.0
8000000.0,54.0,2,2.77,18.0,31.0,10,0.0,0.0,0.0,11.0,0.0,7659.0,13841.0
5200000.0,57.0,2,2.55,12.0,32.0,4,0.0,0.0,0.0,8.0,2.0,51425.0,14437.0
4300000.0,58.0,3,2.5,5.0,38.9,2,0.0,0.0,0.0,5.5,0.0,16831.0,16741.0
4400000.0,45.2,2,2.5,5.0,27.3,4,0.0,0.0,0.0,6.0,0.0,48211.0,14968.0
8650000.0,88.3,4,2.65,9.0,67.9,1,0.0,0.0,0.0,8.0,0.0,50563.0,15192.0
3850000.0,42.7,2,2.5,12.0,28.0,1,0.0,0.0,0.0,6.6,0.0,44030.0,10666.0
4450000.0,38.9,1,2.5,17.0,20.0,9,0.0,0.0,0.0,10.8,0.0,36132.0,12403.0
4350000.0,46.0,1,2.6,10.0,20.0,2,0.0,0.0,0.0,14.0,0.0,32831.0,13995.0
3670000.0,38.7,1,2.65,12.0,16.4,3,0.0,0.0,0.0,10.0,0.0,19886.0,21598.0
9990000.0,81.4,3,3.4,4.0,31.8,2,0.0,0.0,0.0,9.8,0.0,21724.0,3512.0
6100000.0,37.0,1,2.5,22.0,19.0,21,0.0,0.0,0.0,8.2,0.0,29697.0,6731.0
40000000.0,128.0,3,3.2,8.0,67.0,7,0.0,0.0,0.0,25.0,3.0,25846.0,5765.0
4550000.0,36.7,1,2.7,12.0,18.2,2,0.0,0.0,0.0,9.4,2.0,32263.0,12010.0
5500000.0,40.0,1,2.7,25.0,16.2,12,0.0,0.0,0.0,10.5,0.0,43571.0,9425.0
7300000.0,65.5,2,2.7,25.0,37.2,11,0.0,0.0,0.0,13.4,0.0,44754.0,8409.0
6000000.0,55.0,2,3.0,5.0,33.5,1,0.0,0.0,0.0,8.0,0.0,44397.0,11034.0
8300000.0,93.0,3,2.7,16.0,45.0,16,0.0,0.0,0.0,15.0,0.0,32775.0,13874.0
13000000.0,75.4,2,2.5,5.0,37.0,5,0.0,0.0,0.0,17.0,0.0,22065.0,3331.0
8700000.0,111.4,4,3.1,4.0,73.2,2,0.0,0.0,0.0,14.1,0.0,20936.0,1218.0
3100000.0,31.3,1,2.5,4.0,17.4,2,0.0,0.0,0.0,5.7,1.0,21391.0,23103.0
5400000.0,55.3,2,2.84,5.0,33.0,4,0.0,0.0,0.0,10.4,0.0,28164.0,7011.0
14750000.0,92.6,4,3.4,6.0,56.5,5,0.0,0.0,0.0,13.5,0.0,24493.0,3042.0
5890000.0,65.0,3,2.65,16.0,39.5,1,0.0,0.0,0.0,10.75,0.0,29236.0,6608.0
14400000.0,109.0,3,2.5,21.0,44.8,18,0.0,0.0,0.0,12.2,2.0,13275.0,12071.0
4840000.0,38.0,1,2.75,27.0,14.5,6,0.0,0.0,0.0,11.0,1.0,33977.0,15076.0
4850000.0,44.0,1,2.75,25.0,19.3,24,0.0,0.0,0.0,11.4,2.0,35194.0,15950.0
4200000.0,50.0,2,2.65,9.0,31.0,3,0.0,0.0,0.0,7.0,1.0,49645.0,15813.0
5300000.0,53.3,2,3.0,5.0,34.0,1,0.0,0.0,0.0,8.0,0.0,27854.0,6793.0
8200000.0,74.0,3,2.8,18.0,43.0,11,0.0,0.0,0.0,13.0,0.0,25108.0,15940.0
3785000.0,39.0,1,2.8,18.0,20.0,7,0.0,0.0,0.0,9.0,2.0,31844.0,7982.0
3000000.0,36.0,1,2.6,9.0,19.3,8,0.0,0.0,0.0,7.0,2.0,19307.0,18309.0
5990000.0,60.0,3,2.6,9.0,40.2,3,0.0,0.0,0.0,10.2,0.0,16129.0,14670.0
12100000.0,125.0,3,2.75,6.0,74.0,6,0.0,0.0,0.0,8.0,0.0,37821.0,12719.0
10500000.0,117.2,3,3.09,8.0,69.1,3,0.0,0.0,0.0,14.6,1.0,14427.0,13223.0
5800000.0,73.1,2,2.8,5.0,51.2,1,0.0,0.0,0.0,8.1,0.0,19162.0,3167.0
2850000.0,30.2,1,2.5,9.0,17.8,4,0.0,0.0,0.0,6.24,0.0,14623.0,15606.0
10500000.0,80.0,3,2.6,17.0,47.8,6,0.0,0.0,0.0,10.0,0.0,50988.0,15018.0
6500000.0,64.0,3,2.5,14.0,40.5,10,0.0,0.0,0.0,10.0,2.0,12324.0,10939.0
4260000.0,38.4,1,2.7,9.0,20.0,5,0.0,0.0,0.0,9.3,0.0,50881.0,16209.0
6900000.0,75.6,2,3.0,5.0,41.9,4,0.0,0.0,0.0,19.7,0.0,21537.0,2803.0
8250000.0,84.2,2,4.37,3.0,52.0,3,0.0,0.0,0.0,15.0,0.0,23959.0,4527.0
8900000.0,81.0,3,2.6,12.0,48.0,8,0.0,0.0,0.0,12.0,1.0,50688.0,15067.0
9300000.0,106.9,1,3.1,4.0,38.6,2,0.0,0.0,0.0,10.0,0.0,44056.0,15759.0
7000000.0,83.1,4,3.05,6.0,56.5,4,0.0,0.0,0.0,8.9,0.0,24654.0,4873.0
3800000.0,38.0,1,2.7,9.0,20.0,4,0.0,0.0,0.0,7.0,2.0,24505.0,15584.0
5150000.0,45.0,1,2.56,15.0,22.0,4,0.0,0.0,0.0,10.0,1.0,12304.0,14895.0
5490000.0,55.0,3,2.5,9.0,37.4,2,0.0,0.0,0.0,5.2,0.0,14399.0,12016.0
4300000.0,43.03,1,2.75,12.0,18.3,8,0.0,0.0,0.0,15.03,0.0,20228.0,19230.0
4250000.0,45.0,2,2.6,5.0,27.0,3,0.0,0.0,0.0,7.0,0.0,27928.0,11628.0
4100000.0,37.6,1,2.7,17.0,14.4,3,0.0,0.0,0.0,9.7,1.0,14741.0,12665.0
10300000.0,76.1,3,3.0,6.0,48.0,6,0.0,0.0,0.0,10.3,0.0,11135.0,8945.0
4390000.0,40.0,1,2.7,24.0,18.6,3,0.0,0.0,0.0,11.5,1.0,37948.0,14769.0
3400000.0,40.0,1,2.7,12.0,20.0,10,0.0,0.0,0.0,8.5,1.0,36340.0,16642.0
9246000.0,80.4,2,2.74,25.0,40.3,1,0.0,0.0,0.0,15.0,0.0,20709.0,9037.0
5300000.0,42.0,1,2.75,10.0,16.0,8,0.0,0.0,0.0,11.0,0.0,30742.0,4281.0
8500000.0,70.0,3,3.5,6.0,48.0,2,0.0,0.0,0.0,10.0,0.0,25510.0,5831.0
3490000.0,54.7,3,2.5,5.0,37.7,1,0.0,0.0,0.0,5.1,0.0,16950.0,16858.0
5400000.0,64.0,2,3.0,5.0,33.0,4,0.0,0.0,0.0,10.0,0.0,18797.0,15547.0
4500000.0,40.0,1,2.65,13.0,21.0,12,0.0,0.0,0.0,9.0,1.0,34392.0,15436.0
7400000.0,61.1,2,3.05,16.0,34.2,11,0.0,0.0,0.0,10.8,2.0,37434.0,8460.0
18850000.0,89.4,3,2.7,13.0,50.0,10,0.0,0.0,0.0,14.8,0.0,29126.0,10790.0
5800000.0,63.0,3,2.5,9.0,48.0,5,0.0,0.0,0.0,7.0,0.0,21040.0,13769.0
3750000.0,31.0,1,2.7,5.0,17.0,1,0.0,0.0,0.0,6.0,0.0,30299.0,5859.0
5250000.0,53.8,2,2.7,16.0,32.35,12,0.0,0.0,0.0,10.03,1.0,31670.0,12179.0
10300000.0,91.0,3,2.65,16.0,46.7,4,0.0,0.0,0.0,12.4,0.0,33617.0,11907.0
4100000.0,45.6,2,2.3,9.0,28.4,8,0.0,0.0,0.0,7.0,2.0,49152.0,14977.0
5500000.0,69.1,3,3.0,4.0,53.17,3,0.0,0.0,0.0,8.35,0.0,27209.0,6057.0
3150000.0,31.0,1,2.5,9.0,16.5,3,0.0,0.0,0.0,7.3,0.0,14356.0,8285.0
5200000.0,50.0,1,2.7,15.0,20.0,15,0.0,0.0,0.0,15.0,0.0,17632.0,15973.0
4350000.0,34.0,1,2.6,9.0,17.4,7,0.0,0.0,0.0,7.8,1.0,15758.0,11479.0
8500000.0,60.1,2,2.76,23.0,23.6,22,0.0,0.0,0.0,20.1,0.0,21595.0,12029.0
3050000.0,31.2,1,2.5,5.0,17.2,1,0.0,0.0,0.0,5.6,0.0,29464.0,12427.0
27600000.0,92.0,3,3.2,7.0,42.0,5,0.0,0.0,0.0,8.0,2.0,32888.0,5980.0
11500000.0,95.0,1,2.75,16.0,60.0,13,0.0,0.0,0.0,12.0,5.0,36525.0,12107.0
13800000.0,103.4,1,3.7,2.0,58.0,1,0.0,0.0,0.0,14.0,0.0,24653.0,1501.0
4840000.0,33.3,1,3.35,5.0,16.0,3,0.0,0.0,0.0,7.4,0.0,19893.0,3584.0
5200000.0,63.9,3,2.6,9.0,39.6,8,0.0,0.0,0.0,9.5,2.0,12588.0,15180.0
6900000.0,82.4,3,3.6,4.0,59.3,3,0.0,0.0,0.0,8.8,0.0,26767.0,5469.0
7900000.0,69.0,2,2.7,12.0,37.0,8,0.0,0.0,0.0,11.0,2.0,34939.0,10841.0
3815000.0,35.2,1,2.7,16.0,15.7,2,0.0,0.0,0.0,10.3,0.0,43642.0,9496.0
7800000.0,81.0,3,2.6,9.0,46.0,9,0.0,0.0,0.0,11.0,2.0,33879.0,14978.0
9000000.0,95.0,3,2.6,9.0,72.0,2,0.0,0.0,0.0,10.6,0.0,30939.0,7078.0
5600000.0,67.5,3,2.5,9.0,44.0,7,0.0,0.0,0.0,8.8,0.0,13557.0,12353.0
3050000.0,31.0,1,2.7,9.0,17.0,4,0.0,0.0,0.0,8.0,0.0,36001.0,10316.0
10400000.0,89.3,3,2.8,25.0,54.9,12,0.0,0.0,0.0,13.5,4.0,44382.0,16921.0
2600000.0,30.7,1,2.6,5.0,15.8,1,0.0,0.0,0.0,7.3,0.0,18819.0,15910.0
3600000.0,36.7,1,2.6,10.0,17.0,9,0.0,0.0,0.0,8.2,2.0,36103.0,14513.0
4823000.0,69.2,2,2.75,23.0,37.8,11,0.0,0.0,0.0,14.5,0.0,22131.0,17459.0
18490000.0,135.0,3,3.0,7.0,71.0,4,0.0,0.0,0.0,16.0,1.0,51465.0,15116.0
9990000.0,108.0,3,3.05,5.0,56.0,4,0.0,0.0,0.0,28.0,0.0,19832.0,4587.0
4900000.0,49.0,2,2.95,3.0,32.0,2,0.0,0.0,0.0,6.0,0.0,23106.0,6573.0
3900000.0,44.6,2,2.55,9.0,26.7,3,0.0,0.0,0.0,6.3,0.0,14967.0,13763.0
6500000.0,114.0,3,2.65,5.0,93.6,5,0.0,0.0,0.0,9.5,1.0,18417.0,16432.0
4600000.0,38.4,1,2.5,16.0,14.5,12,0.0,0.0,0.0,9.7,0.0,19901.0,21613.0
5500000.0,50.9,2,2.5,9.0,32.0,7,0.0,0.0,0.0,8.0,2.0,19582.0,12591.0
8900000.0,66.1,3,2.75,11.0,43.6,5,0.0,0.0,0.0,17.2,1.0,33933.0,15032.0
8200000.0,72.3,3,2.9,4.0,49.0,4,0.0,0.0,0.0,15.0,0.0,21377.0,1308.0
7800000.0,92.2,4,3.0,5.0,62.5,3,0.0,0.0,0.0,9.5,0.0,31578.0,8656.0
5950000.0,58.0,3,2.56,9.0,40.0,4,0.0,0.0,0.0,6.3,3.0,31691.0,12580.0
51000000.0,126.0,3,3.3,4.0,95.0,1,0.0,0.0,0.0,10.0,0.0,34042.0,7134.0
13000000.0,77.0,3,2.6,14.0,45.0,4,0.0,0.0,0.0,10.5,2.0,13450.0,11479.0
12500000.0,125.1,5,3.5,5.0,88.1,2,0.0,0.0,0.0,14.5,0.0,31471.0,3639.0
5050000.0,63.7,3,2.6,15.0,41.4,15,0.0,0.0,0.0,10.2,0.0,15238.0,14034.0
15200000.0,96.0,3,2.7,16.0,34.5,7,0.0,0.0,0.0,34.19,0.0,15903.0,7953.0
6450000.0,62.6,2,2.6,23.0,30.81,21,0.0,0.0,0.0,11.12,1.0,43074.0,10820.0
4049000.0,42.6,2,2.52,5.0,27.2,1,0.0,0.0,0.0,6.0,0.0,39407.0,8667.0
4750000.0,63.0,3,2.55,9.0,43.0,6,0.0,0.0,0.0,6.3,0.0,12631.0,11158.0
8500000.0,88.2,3,2.6,5.0,54.0,2,0.0,0.0,0.0,6.0,0.0,22740.0,2487.0
3050000.0,31.0,1,2.5,5.0,17.0,4,0.0,0.0,0.0,5.5,1.0,36732.0,9402.0
12190.0,109.0,2,2.75,25.0,32.0,25,0.0,0.0,0.0,40.5,0.0,36421.0,9176.0
3600000.0,40.2,1,2.8,4.0,21.0,3,0.0,0.0,0.0,5.9,1.0,21157.0,11435.0
6200000.0,54.3,2,2.8,17.0,30.0,8,0.0,0.0,0.0,8.5,1.0,15398.0,17004.0
8350000.0,75.68,3,3.2,7.0,50.3,5,0.0,0.0,0.0,9.31,0.0,19505.0,14770.0
6400000.0,70.0,4,3.1,5.0,56.7,3,0.0,0.0,0.0,8.0,0.0,24451.0,2780.0
3150000.0,30.7,1,2.54,5.0,18.0,5,0.0,0.0,0.0,5.5,0.0,10558.0,10495.0
4550000.0,46.0,2,2.65,9.0,30.0,5,0.0,0.0,0.0,7.0,2.0,51221.0,14513.0
4900000.0,38.3,1,2.7,12.0,20.0,4,0.0,0.0,0.0,9.0,1.0,30073.0,10337.0
11500000.0,122.0,3,3.0,5.0,73.0,3,0.0,0.0,0.0,19.0,0.0,24667.0,5966.0
6500000.0,76.5,4,2.5,9.0,55.2,4,0.0,0.0,0.0,6.9,0.0,19225.0,12796.0
6950000.0,66.7,3,2.65,9.0,42.5,5,0.0,0.0,0.0,8.5,0.0,50988.0,16316.0
18000000.0,153.0,4,2.75,20.0,79.0,18,0.0,0.0,0.0,43.0,5.0,39357.0,10581.0
